# time RePsi4 ImPsi4 AbsPsi4
1.937249999999999943e+02 -8.311824510679004433e-06 -9.898011164026962265e-23 8.311824510679004433e-06
1.938375000000000057e+02 -8.396555754934057546e-06 -6.095741946920451287e-22 8.396555754934057546e-06
1.939499999999999886e+02 -8.480517816004869372e-06 -3.717146891668651361e-22 8.480517816004869372e-06
1.940625000000000000e+02 -8.563563746207360485e-06 -6.064288132280638384e-22 8.563563746207360485e-06
1.941750000000000114e+02 -8.645675985861859939e-06 -1.650627406579830506e-22 8.645675985861859939e-06
1.942874999999999943e+02 -8.727009755888870832e-06 3.398466149206416786e-22 8.727009755888870832e-06
1.944000000000000057e+02 -8.807392081877429696e-06 -3.641017030857762903e-22 8.807392081877429696e-06
1.945124999999999886e+02 -8.886930734377541523e-06 4.291472962786410283e-22 8.886930734377541523e-06
1.946250000000000000e+02 -8.965512359247867686e-06 2.523804835173845985e-22 8.965512359247867686e-06
1.947375000000000114e+02 -9.043273925605420667e-06 2.386238353011406174e-22 9.043273925605420667e-06
1.948499999999999943e+02 -9.119914558421809067e-06 5.011705189969944205e-22 9.119914558421809067e-06
1.949625000000000057e+02 -9.195789840386261953e-06 3.434686623879825316e-22 9.195789840386261953e-06
1.950749999999999886e+02 -9.270694613145742042e-06 6.485458008931565811e-22 9.270694613145742042e-06
1.951875000000000000e+02 -9.344745814779349124e-06 2.651514078351598563e-22 9.344745814779349124e-06
1.953000000000000114e+02 -9.417540885117114179e-06 7.040699609515811936e-22 9.417540885117114179e-06
1.954124999999999943e+02 -9.489631520681806196e-06 7.659351062288460171e-22 9.489631520681806196e-06
1.955250000000000057e+02 -9.560740222542759447e-06 1.403036564499362715e-21 9.560740222542759447e-06
1.956374999999999886e+02 -9.630967340873260787e-06 8.309587085961194113e-22 9.630967340873260787e-06
1.957500000000000000e+02 -9.699853669234783605e-06 1.500773501089307525e-21 9.699853669234783605e-06
1.958625000000000114e+02 -9.768058965728711581e-06 1.350182506710380840e-21 9.768058965728711581e-06
1.959749999999999943e+02 -9.835265323371073466e-06 1.280349847582695421e-21 9.835265323371073466e-06
1.960875000000000057e+02 -9.901564295872284654e-06 1.006845789275946794e-21 9.901564295872284654e-06
1.961999999999999886e+02 -9.966496782489779618e-06 1.061763913879559579e-21 9.966496782489779618e-06
1.963125000000000000e+02 -1.003071999455884677e-05 1.242659256501169707e-21 1.003071999455884677e-05
1.964250000000000114e+02 -1.009391520223152112e-05 2.187807605309429316e-21 1.009391520223152112e-05
1.965374999999999943e+02 -1.015617575993146276e-05 1.824269144720557282e-21 1.015617575993146276e-05
1.966500000000000057e+02 -1.021710229952671977e-05 1.681377118569626320e-21 1.021710229952671977e-05
1.967624999999999886e+02 -1.027723344327054817e-05 1.952966885414420791e-21 1.027723344327054817e-05
1.968750000000000000e+02 -1.033629094798863644e-05 2.279992551841955191e-21 1.033629094798863644e-05
1.969875000000000114e+02 -1.039438138410775210e-05 2.369938198359529653e-21 1.039438138410775210e-05
1.970999999999999943e+02 -1.045121846950292747e-05 1.870707329614360570e-21 1.045121846950292747e-05
1.972125000000000057e+02 -1.050711854750270241e-05 1.773113729621851960e-21 1.050711854750270241e-05
1.973249999999999886e+02 -1.056188076873320967e-05 1.774751649897319729e-21 1.056188076873320967e-05
1.974375000000000000e+02 -1.061563502786307719e-05 1.976539960812902839e-21 1.061563502786307719e-05
1.975500000000000114e+02 -1.066824723988648915e-05 2.422795921286110156e-21 1.066824723988648915e-05
1.976624999999999943e+02 -1.071973580541252899e-05 1.986267632230592245e-21 1.071973580541252899e-05
1.977750000000000057e+02 -1.077000438992386301e-05 2.226226370079794765e-21 1.077000438992386301e-05
1.978874999999999886e+02 -1.081921308476879604e-05 2.120085074860789456e-21 1.081921308476879604e-05
1.980000000000000000e+02 -1.086739938477389399e-05 2.395024282181809543e-21 1.086739938477389399e-05
1.981125000000000114e+02 -1.091424715778947653e-05 2.737055913457834875e-21 1.091424715778947653e-05
1.982249999999999943e+02 -1.095977813285048837e-05 3.201707645298229179e-21 1.095977813285048837e-05
1.983375000000000057e+02 -1.100418482021945525e-05 2.368956387243091829e-21 1.100418482021945525e-05
1.984499999999999886e+02 -1.104767381486964640e-05 2.068332390920176998e-21 1.104767381486964640e-05
1.985625000000000000e+02 -1.108960167305615841e-05 2.320569240666807028e-21 1.108960167305615841e-05
1.986750000000000114e+02 -1.113010654335624351e-05 2.615804642728758068e-21 1.113010654335624351e-05
1.987874999999999943e+02 -1.116941024509341074e-05 2.959296930395585271e-21 1.116941024509341074e-05
1.989000000000000057e+02 -1.120786562142726925e-05 3.031460963738164551e-21 1.120786562142726925e-05
1.990124999999999886e+02 -1.124455074034502481e-05 2.895657066058430259e-21 1.124455074034502481e-05
1.991250000000000000e+02 -1.127970408961566641e-05 2.692593039614113367e-21 1.127970408961566641e-05
1.992375000000000114e+02 -1.131356851646498902e-05 2.713882338057596489e-21 1.131356851646498902e-05
1.993499999999999943e+02 -1.134660460354494436e-05 2.518679635531114341e-21 1.134660460354494436e-05
1.994625000000000057e+02 -1.137769381038763078e-05 2.867600536799171027e-21 1.137769381038763078e-05
1.995749999999999886e+02 -1.140714736919842573e-05 2.711549626562767855e-21 1.140714736919842573e-05
1.996875000000000000e+02 -1.143521666460592047e-05 3.000434088099698922e-21 1.143521666460592047e-05
1.998000000000000114e+02 -1.146242280362659386e-05 2.974691449358410454e-21 1.146242280362659386e-05
1.999124999999999943e+02 -1.148755237118982776e-05 3.235198880211753324e-21 1.148755237118982776e-05
2.000250000000000057e+02 -1.151095475618393001e-05 3.153929654496603536e-21 1.151095475618393001e-05
2.001374999999999886e+02 -1.153287477428156002e-05 3.205895114533478914e-21 1.153287477428156002e-05
2.002500000000000000e+02 -1.155384593658446968e-05 2.950101199218552978e-21 1.155384593658446968e-05
2.003625000000000114e+02 -1.157266626499164920e-05 3.220555516341088540e-21 1.157266626499164920e-05
2.004749999999999943e+02 -1.158968695760149100e-05 2.910280321201189628e-21 1.158968695760149100e-05
2.005875000000000057e+02 -1.160513047207222276e-05 3.121472756083615653e-21 1.160513047207222276e-05
2.006999999999999886e+02 -1.161950087980315050e-05 3.067730694889164581e-21 1.161950087980315050e-05
2.008125000000000000e+02 -1.163170381103431025e-05 3.087801458903340448e-21 1.163170381103431025e-05
2.009250000000000114e+02 -1.164205922364129869e-05 3.046387385194989206e-21 1.164205922364129869e-05
2.010374999999999943e+02 -1.165075272832498193e-05 3.208701520298479152e-21 1.165075272832498193e-05
2.011500000000000057e+02 -1.165822869695258972e-05 3.017060291411188633e-21 1.165822869695258972e-05
2.012624999999999886e+02 -1.166357464556723155e-05 3.548149155274184854e-21 1.166357464556723155e-05
2.013750000000000000e+02 -1.166705359896240825e-05 3.209490465931013956e-21 1.166705359896240825e-05
2.014875000000000114e+02 -1.166880287386664063e-05 3.115767375064808375e-21 1.166880287386664063e-05
2.015999999999999943e+02 -1.166919115340999317e-05 3.079364795058081585e-21 1.166919115340999317e-05
2.017125000000000057e+02 -1.166753307891417854e-05 2.932048898296793531e-21 1.166753307891417854e-05
2.018249999999999886e+02 -1.166401889727354409e-05 3.051202410186220383e-21 1.166401889727354409e-05
2.019375000000000000e+02 -1.165873048762054652e-05 3.014196729311205293e-21 1.165873048762054652e-05
2.020500000000000114e+02 -1.165195909569616193e-05 2.983971206291334269e-21 1.165195909569616193e-05
2.021624999999999943e+02 -1.164326056178765970e-05 3.163391844891718165e-21 1.164326056178765970e-05
2.022750000000000057e+02 -1.163274714240228108e-05 3.173296687327411097e-21 1.163274714240228108e-05
2.023874999999999886e+02 -1.162044311603817310e-05 3.441513858941556633e-21 1.162044311603817310e-05
2.025000000000000000e+02 -1.160657254490621208e-05 2.815196365363746862e-21 1.160657254490621208e-05
2.026125000000000114e+02 -1.159091766801629394e-05 2.910072159030257011e-21 1.159091766801629394e-05
2.027249999999999943e+02 -1.157351743630179229e-05 3.113071813399943868e-21 1.157351743630179229e-05
2.028375000000000057e+02 -1.155434142877027948e-05 3.272125584181741290e-21 1.155434142877027948e-05
2.029499999999999886e+02 -1.153356526906188433e-05 3.354288797010956334e-21 1.153356526906188433e-05
2.030625000000000000e+02 -1.151115926482648609e-05 2.982512617731542364e-21 1.151115926482648609e-05
2.031750000000000114e+02 -1.148710184815562497e-05 3.167746387443243008e-21 1.148710184815562497e-05
2.032874999999999943e+02 -1.146131541642233643e-05 3.099890122810031200e-21 1.146131541642233643e-05
2.034000000000000057e+02 -1.143395066638518114e-05 3.016694731082396381e-21 1.143395066638518114e-05
2.035124999999999886e+02 -1.140511084412283103e-05 2.846568776183095274e-21 1.140511084412283103e-05
2.036250000000000000e+02 -1.137473245385195972e-05 3.108053164322002365e-21 1.137473245385195972e-05
2.037375000000000114e+02 -1.134270198982577683e-05 3.041989839187789142e-21 1.134270198982577683e-05
2.038499999999999943e+02 -1.130917042427186406e-05 3.071298854928029317e-21 1.130917042427186406e-05
2.039625000000000057e+02 -1.127430867413738166e-05 3.104559557639492031e-21 1.127430867413738166e-05
2.040749999999999886e+02 -1.123803340700334617e-05 2.842140856586269482e-21 1.123803340700334617e-05
2.041875000000000000e+02 -1.120020912194653506e-05 2.998383121675538435e-21 1.120020912194653506e-05
2.043000000000000114e+02 -1.116101196380327167e-05 2.992861839527729204e-21 1.116101196380327167e-05
2.044124999999999943e+02 -1.112061088755395540e-05 2.934166666806576707e-21 1.112061088755395540e-05
2.045250000000000057e+02 -1.107892629206914500e-05 2.919955764408099434e-21 1.107892629206914500e-05
2.046374999999999886e+02 -1.103581592831238029e-05 2.776941426672038002e-21 1.103581592831238029e-05
2.047500000000000000e+02 -1.099150471277555085e-05 2.312671389195202376e-21 1.099150471277555085e-05
2.048625000000000114e+02 -1.094609039631601402e-05 2.302751768578009889e-21 1.094609039631601402e-05
2.049749999999999943e+02 -1.089952046682622126e-05 2.545718395702360845e-21 1.089952046682622126e-05
2.050875000000000057e+02 -1.085166116695606531e-05 2.527883489445527458e-21 1.085166116695606531e-05
2.051999999999999886e+02 -1.080280800017142374e-05 2.721250899083970147e-21 1.080280800017142374e-05
2.053125000000000000e+02 -1.075292286869631481e-05 2.751580160356546325e-21 1.075292286869631481e-05
2.054250000000000114e+02 -1.070200200384298069e-05 2.336153554322574280e-21 1.070200200384298069e-05
2.055374999999999943e+02 -1.064993405283995403e-05 2.730583726218743227e-21 1.064993405283995403e-05
2.056500000000000057e+02 -1.059710448330845975e-05 2.453616310996894563e-21 1.059710448330845975e-05
2.057624999999999886e+02 -1.054328361560136702e-05 2.317178493099267609e-21 1.054328361560136702e-05
2.058750000000000000e+02 -1.048853487635999189e-05 2.087015627944419578e-21 1.048853487635999189e-05
2.059875000000000114e+02 -1.043278068837554785e-05 2.059510850480403659e-21 1.043278068837554785e-05
2.060999999999999943e+02 -1.037651203242948563e-05 1.704091164961222695e-21 1.037651203242948563e-05
2.062125000000000057e+02 -1.031926576177103146e-05 1.580087276837848774e-21 1.031926576177103146e-05
2.063249999999999886e+02 -1.026118606851954881e-05 1.959772501117208983e-21 1.026118606851954881e-05
2.064375000000000000e+02 -1.020223695315404483e-05 1.953297144029383437e-21 1.020223695315404483e-05
2.065500000000000114e+02 -1.014302429468522885e-05 1.836325713908817275e-21 1.014302429468522885e-05
2.066624999999999943e+02 -1.008282897327330387e-05 1.645875060394423374e-21 1.008282897327330387e-05
2.067750000000000057e+02 -1.002188279783776883e-05 1.946563543327518374e-21 1.002188279783776883e-05
2.068874999999999886e+02 -9.960194811064067741e-06 1.587265102122437563e-21 9.960194811064067741e-06
2.070000000000000000e+02 -9.898486004785492424e-06 1.325146645178978392e-21 9.898486004785492424e-06
2.071125000000000114e+02 -9.835783562788068658e-06 1.153018509808687087e-21 9.835783562788068658e-06
2.072249999999999943e+02 -9.772405291703800152e-06 1.453376932242365146e-21 9.772405291703800152e-06
2.073375000000000057e+02 -9.708403982185322682e-06 1.316753876309351265e-21 9.708403982185322682e-06
2.074499999999999886e+02 -9.644603808554035146e-06 1.402943053961712925e-21 9.644603808554035146e-06
2.075625000000000000e+02 -9.579809445398830138e-06 1.142932546426294687e-21 9.579809445398830138e-06
2.076750000000000114e+02 -9.514413306490647755e-06 1.107100675396107164e-21 9.514413306490647755e-06
2.077874999999999943e+02 -9.448505864531985321e-06 1.014449463926379698e-21 9.448505864531985321e-06
2.079000000000000057e+02 -9.382988402356194990e-06 1.218553646515392870e-21 9.382988402356194990e-06
2.080124999999999886e+02 -9.316504572525356661e-06 1.410854996401517272e-21 9.316504572525356661e-06
2.081250000000000000e+02 -9.249499879892669605e-06 1.075989006304009682e-21 9.249499879892669605e-06
2.082375000000000114e+02 -9.182092071959719110e-06 8.201798360920519343e-22 9.182092071959719110e-06
2.083499999999999943e+02 -9.115219197036608404e-06 9.378117339136572912e-22 9.115219197036608404e-06
2.084625000000000057e+02 -9.047453173641538152e-06 8.601266660677009568e-22 9.047453173641538152e-06
2.085749999999999886e+02 -8.979261911911892114e-06 8.662693376251268667e-22 8.979261911911892114e-06
2.086875000000000000e+02 -8.910776563843836339e-06 1.085405240083593559e-21 8.910776563843836339e-06
2.088000000000000114e+02 -8.842919645198709348e-06 5.221712621479201075e-22 8.842919645198709348e-06
2.089124999999999943e+02 -8.774301507416812698e-06 6.212893612658870788e-22 8.774301507416812698e-06
2.090250000000000057e+02 -8.705375043990250873e-06 5.713864326481623226e-22 8.705375043990250873e-06
2.091374999999999886e+02 -8.636268752415822821e-06 6.852492812673925155e-22 8.636268752415822821e-06
2.092500000000000000e+02 -8.567830160511733767e-06 1.781131069532058354e-22 8.567830160511733767e-06
2.093625000000000114e+02 -8.498828100281420475e-06 2.112495169240794173e-22 8.498828100281420475e-06
2.094749999999999943e+02 -8.429660073988606305e-06 7.984730091356508725e-23 8.429660073988606305e-06
2.095875000000000057e+02 -8.360435249980791199e-06 6.466232876360486545e-22 8.360435249980791199e-06
2.096999999999999886e+02 -8.291866294362266771e-06 2.465221077682801490e-22 8.291866294362266771e-06
2.098125000000000000e+02 -8.222996645937125370e-06 1.150469852368861870e-22 8.222996645937125370e-06
2.099250000000000114e+02 -8.154129785943326552e-06 1.646292638436227716e-22 8.154129785943326552e-06
2.100374999999999943e+02 -8.085339985826345017e-06 -2.187809784580434058e-23 8.085339985826345017e-06
2.101500000000000057e+02 -8.017152402597934962e-06 2.107464024953463616e-22 8.017152402597934962e-06
2.102624999999999886e+02 -7.948982642587268239e-06 2.027845349379830807e-22 7.948982642587268239e-06
2.103750000000000000e+02 -7.881008227674014504e-06 3.553771897345921855e-22 7.881008227674014504e-06
2.104875000000000114e+02 -7.813255766813660761e-06 3.274081284888337388e-22 7.813255766813660761e-06
2.105999999999999943e+02 -7.746024711422608874e-06 4.655056593719741014e-22 7.746024711422608874e-06
2.107125000000000057e+02 -7.679168699970888811e-06 6.304793470920892529e-22 7.679168699970888811e-06
2.108249999999999886e+02 -7.612718454589665587e-06 2.828812633237966025e-22 7.612718454589665587e-06
2.109375000000000000e+02 -7.546644410835826530e-06 8.341189487260407053e-23 7.546644410835826530e-06
2.110500000000000114e+02 -7.481002040171027620e-06 -5.896418886799882455e-22 7.481002040171027620e-06
2.111624999999999943e+02 -7.416107836730087421e-06 -2.587216668517706077e-22 7.416107836730087421e-06
2.112750000000000057e+02 -7.351839082851490629e-06 -2.371807616650344608e-22 7.351839082851490629e-06
2.113874999999999886e+02 -7.288106786134066250e-06 -4.795508628807755180e-22 7.288106786134066250e-06
2.115000000000000000e+02 -7.224726732734997202e-06 -4.596188540420374730e-22 7.224726732734997202e-06
2.116125000000000114e+02 -7.162458231199675553e-06 9.531982787257614220e-23 7.162458231199675553e-06
2.117249999999999943e+02 -7.101033905867173621e-06 -1.355584820472895966e-22 7.101033905867173621e-06
2.118375000000000057e+02 -7.040307714089656732e-06 -4.335838958128202776e-22 7.040307714089656732e-06
2.119499999999999886e+02 -6.979881858086337982e-06 -2.418836284928609167e-22 6.979881858086337982e-06
2.120625000000000000e+02 -6.920896127176974108e-06 -5.014784896130469315e-22 6.920896127176974108e-06
2.121750000000000114e+02 -6.862961743381093684e-06 -4.045262887002873292e-22 6.862961743381093684e-06
2.122874999999999943e+02 -6.805883269984296867e-06 -5.822095839767314193e-22 6.805883269984296867e-06
2.124000000000000057e+02 -6.749093090563827930e-06 -9.017001237327035440e-23 6.749093090563827930e-06
2.125124999999999886e+02 -6.694015608608037161e-06 -2.381081405352449116e-23 6.694015608608037161e-06
2.126250000000000000e+02 -6.640175334565858733e-06 -3.227868852659051450e-22 6.640175334565858733e-06
2.127375000000000114e+02 -6.587339291373135727e-06 -1.169241300339902284e-22 6.587339291373135727e-06
2.128499999999999943e+02 -6.534824604269367898e-06 -6.546745053045986021e-22 6.534824604269367898e-06
2.129625000000000057e+02 -6.484224567697350758e-06 -6.941695327778946532e-22 6.484224567697350758e-06
2.130749999999999886e+02 -6.435018403570113482e-06 -4.911489431670092448e-22 6.435018403570113482e-06
2.131875000000000000e+02 -6.386949966447357893e-06 -9.765027094440461461e-22 6.386949966447357893e-06
2.133000000000000114e+02 -6.339278051798795819e-06 -1.218923132008437639e-21 6.339278051798795819e-06
2.134124999999999943e+02 -6.293645646683308216e-06 -9.145086900041938353e-22 6.293645646683308216e-06
2.135250000000000057e+02 -6.249529226059791185e-06 -9.922052485518104072e-22 6.249529226059791185e-06
2.136374999999999886e+02 -6.206664338444756915e-06 -8.763822447217573953e-22 6.206664338444756915e-06
2.137500000000000000e+02 -6.164302235382687960e-06 -1.129922001355791514e-21 6.164302235382687960e-06
2.138625000000000114e+02 -6.124029303417795016e-06 -1.005557245765618002e-21 6.124029303417795016e-06
2.139749999999999943e+02 -6.085357312552058330e-06 -8.071255074859117775e-22 6.085357312552058330e-06
2.140875000000000057e+02 -6.048026816411067867e-06 -1.106400832230326803e-21 6.048026816411067867e-06
2.141999999999999886e+02 -6.011319069611288407e-06 -8.493592842652939054e-22 6.011319069611288407e-06
2.143125000000000000e+02 -5.976684078982174450e-06 -9.923789958855370964e-22 5.976684078982174450e-06
2.144250000000000114e+02 -5.943697768642230441e-06 -9.905613848099666273e-22 5.943697768642230441e-06
2.145374999999999943e+02 -5.912115752270982859e-06 -9.131446644708891785e-22 5.912115752270982859e-06
2.146500000000000057e+02 -5.881269154801616354e-06 -1.019700615527397391e-21 5.881269154801616354e-06
2.147624999999999886e+02 -5.852426933005096856e-06 -1.025927486191817290e-21 5.852426933005096856e-06
2.148750000000000000e+02 -5.825245843352969748e-06 -9.214071723691078557e-22 5.825245843352969748e-06
2.149875000000000114e+02 -5.799502284862976163e-06 -9.560817514381044973e-22 5.799502284862976163e-06
2.150999999999999943e+02 -5.774578390713900028e-06 -1.121377575035801847e-21 5.774578390713900028e-06
2.152125000000000057e+02 -5.751554694669720466e-06 -9.427020180478753930e-22 5.751554694669720466e-06
2.153249999999999886e+02 -5.730172447754877775e-06 -1.370799004760094488e-21 5.730172447754877775e-06
2.154375000000000000e+02 -5.710229973258625597e-06 -1.563871024119647405e-21 5.710229973258625597e-06
2.155500000000000114e+02 -5.691145248204164002e-06 -1.328796626938286788e-21 5.691145248204164002e-06
2.156624999999999943e+02 -5.673835969886298991e-06 -1.317566942509595612e-21 5.673835969886298991e-06
2.157750000000000057e+02 -5.658119896058099100e-06 -1.116519781851106289e-21 5.658119896058099100e-06
2.158874999999999886e+02 -5.643814398287183130e-06 -9.815079996526406982e-22 5.643814398287183130e-06
2.160000000000000000e+02 -5.630347162945078590e-06 -1.531930835814727872e-21 5.630347162945078590e-06
2.161125000000000114e+02 -5.618521788600904994e-06 -1.409672444708228157e-21 5.618521788600904994e-06
2.162249999999999943e+02 -5.608216126416803093e-06 -1.382846212988812207e-21 5.608216126416803093e-06
2.163375000000000057e+02 -5.599260947568215761e-06 -1.261635060657773473e-21 5.599260947568215761e-06
2.164499999999999886e+02 -5.591063665848651990e-06 -1.397224745903537315e-21 5.591063665848651990e-06
2.165625000000000000e+02 -5.584372495839724874e-06 -1.197697527712951306e-21 5.584372495839724874e-06
2.166750000000000114e+02 -5.579104918689101036e-06 -1.717546083201109014e-21 5.579104918689101036e-06
2.167874999999999943e+02 -5.575098310241051393e-06 -1.587188728579505184e-21 5.575098310241051393e-06
2.169000000000000057e+02 -5.571713455557136504e-06 -1.462668155112506149e-21 5.571713455557136504e-06
2.170124999999999886e+02 -5.569697967646882604e-06 -1.676271680952594969e-21 5.569697967646882604e-06
2.171250000000000000e+02 -5.568989098580681330e-06 -1.615484086129308952e-21 5.568989098580681330e-06
2.172375000000000114e+02 -5.569424551314762740e-06 -1.589603162737004532e-21 5.569424551314762740e-06
2.173499999999999943e+02 -5.570302084952765733e-06 -1.652366464841464300e-21 5.570302084952765733e-06
2.174625000000000057e+02 -5.572407689175467582e-06 -1.645536827628739511e-21 5.572407689175467582e-06
2.175749999999999886e+02 -5.575683131312248258e-06 -1.507853061063145490e-21 5.575683131312248258e-06
2.176875000000000000e+02 -5.579962043073248443e-06 -1.601099312574888994e-21 5.579962043073248443e-06
2.178000000000000114e+02 -5.584476655309328999e-06 -1.576449974473475968e-21 5.584476655309328999e-06
2.179124999999999943e+02 -5.590066958145487918e-06 -1.583623342158282750e-21 5.590066958145487918e-06
2.180250000000000057e+02 -5.596671165043935213e-06 -1.615569969218443024e-21 5.596671165043935213e-06
2.181374999999999886e+02 -5.604117120953675778e-06 -1.565764216275966685e-21 5.604117120953675778e-06
2.182500000000000000e+02 -5.611583676605734708e-06 -1.429213769690513610e-21 5.611583676605734708e-06
2.183625000000000114e+02 -5.619955294696058868e-06 -1.764858155767738566e-21 5.619955294696058868e-06
2.184749999999999943e+02 -5.629166432910383840e-06 -1.884465562754971594e-21 5.629166432910383840e-06
2.185875000000000057e+02 -5.639040240350300632e-06 -2.030413521200924375e-21 5.639040240350300632e-06
2.186999999999999886e+02 -5.648726411927896644e-06 -1.969029895757892671e-21 5.648726411927896644e-06
2.188125000000000000e+02 -5.659123379676570904e-06 -2.089710791830414563e-21 5.659123379676570904e-06
2.189250000000000114e+02 -5.670168213330226951e-06 -2.072261269839181529e-21 5.670168213330226951e-06
2.190374999999999943e+02 -5.681682742415214313e-06 -1.866640314630999318e-21 5.681682742415214313e-06
2.191500000000000057e+02 -5.692818435872817483e-06 -1.746507653802782284e-21 5.692818435872817483e-06
2.192624999999999886e+02 -5.704445388338193861e-06 -1.979669047273236479e-21 5.704445388338193861e-06
2.193750000000000000e+02 -5.716513262125926126e-06 -1.746672436408058484e-21 5.716513262125926126e-06
2.194875000000000114e+02 -5.728847228623113759e-06 -1.939425242094330358e-21 5.728847228623113759e-06
2.195999999999999943e+02 -5.740631137425738574e-06 -1.772431914970745524e-21 5.740631137425738574e-06
2.197125000000000057e+02 -5.752664736905700968e-06 -1.409123417001740106e-21 5.752664736905700968e-06
2.198249999999999886e+02 -5.764919944719443518e-06 -1.899325120215065562e-21 5.764919944719443518e-06
2.199375000000000000e+02 -5.777230001605635566e-06 -2.230440436327077130e-21 5.777230001605635566e-06
2.200500000000000114e+02 -5.788834255603988508e-06 -2.259193490316723783e-21 5.788834255603988508e-06
2.201624999999999943e+02 -5.800432736973372714e-06 -2.239565242138688700e-21 5.800432736973372714e-06
2.202750000000000057e+02 -5.812024953133116092e-06 -2.244784447607934676e-21 5.812024953133116092e-06
2.203874999999999886e+02 -5.823455853458083114e-06 -2.260165841415846388e-21 5.823455853458083114e-06
2.205000000000000000e+02 -5.834030193545945883e-06 -2.243446622855571241e-21 5.834030193545945883e-06
2.206125000000000114e+02 -5.844341352759789581e-06 -2.240987662229137909e-21 5.844341352759789581e-06
2.207249999999999943e+02 -5.854414266616389358e-06 -1.950583753513168635e-21 5.854414266616389358e-06
2.208375000000000057e+02 -5.864107306107028893e-06 -1.995311904072808078e-21 5.864107306107028893e-06
2.209499999999999886e+02 -5.872784333618597205e-06 -1.821051352024560985e-21 5.872784333618597205e-06
2.210625000000000000e+02 -5.880952686067881007e-06 -2.090580172374571782e-21 5.880952686067881007e-06
2.211750000000000114e+02 -5.888651464459568057e-06 -1.975552825341170105e-21 5.888651464459568057e-06
2.212874999999999943e+02 -5.895751874378249410e-06 -1.897351616969339861e-21 5.895751874378249410e-06
2.214000000000000057e+02 -5.901654744923918041e-06 -1.865183967253319848e-21 5.901654744923918041e-06
2.215124999999999886e+02 -5.906828861231047200e-06 -2.107762931783292691e-21 5.906828861231047200e-06
2.216250000000000000e+02 -5.911307437597028028e-06 -2.046887968004278787e-21 5.911307437597028028e-06
2.217375000000000114e+02 -5.914971748888879465e-06 -2.218251352603074541e-21 5.914971748888879465e-06
2.218499999999999943e+02 -5.917225220137399198e-06 -2.047421022644881355e-21 5.917225220137399198e-06
2.219625000000000057e+02 -5.918566289427299716e-06 -2.241366682032827795e-21 5.918566289427299716e-06
2.220749999999999886e+02 -5.918995587524612161e-06 -2.262991538682125425e-21 5.918995587524612161e-06
2.221875000000000000e+02 -5.918400061586445868e-06 -2.304724132659346710e-21 5.918400061586445868e-06
2.223000000000000114e+02 -5.916145096638379184e-06 -2.242191585636937502e-21 5.916145096638379184e-06
2.224124999999999943e+02 -5.912837577621821919e-06 -2.113852892223295983e-21 5.912837577621821919e-06
2.225250000000000057e+02 -5.908415668806336957e-06 -1.959556839963309479e-21 5.908415668806336957e-06
2.226374999999999886e+02 -5.902766769419361454e-06 -2.227357622228925556e-21 5.902766769419361454e-06
2.227500000000000000e+02 -5.895178275427948971e-06 -2.090463308966952782e-21 5.895178275427948971e-06
2.228625000000000114e+02 -5.886443124819929829e-06 -2.050202379175550775e-21 5.886443124819929829e-06
2.229749999999999943e+02 -5.876407953464274556e-06 -2.156296337161315037e-21 5.876407953464274556e-06
2.230875000000000057e+02 -5.864955453460368170e-06 -2.082706490999563334e-21 5.864955453460368170e-06
2.231999999999999886e+02 -5.851262215628873723e-06 -2.084335768484342501e-21 5.851262215628873723e-06
2.233125000000000000e+02 -5.836372707637907212e-06 -1.895021951501028754e-21 5.836372707637907212e-06
2.234250000000000114e+02 -5.820017517724736727e-06 -1.772687273527148081e-21 5.820017517724736727e-06
2.235374999999999943e+02 -5.802070326599665483e-06 -1.998246020071563781e-21 5.802070326599665483e-06
2.236500000000000057e+02 -5.781575945580543817e-06 -2.343620423997474285e-21 5.781575945580543817e-06
2.237624999999999886e+02 -5.759875615819043444e-06 -2.110542115234068624e-21 5.759875615819043444e-06
2.238750000000000000e+02 -5.736566674136855406e-06 -1.940875831738958186e-21 5.736566674136855406e-06
2.239875000000000114e+02 -5.711510919064696992e-06 -1.955749916640563869e-21 5.711510919064696992e-06
2.240999999999999943e+02 -5.683614521157475858e-06 -1.934725478560796684e-21 5.683614521157475858e-06
2.242125000000000057e+02 -5.654536397697921719e-06 -2.105111025188515866e-21 5.654536397697921719e-06
2.243249999999999886e+02 -5.623732174101275571e-06 -2.086010341877045985e-21 5.623732174101275571e-06
2.244375000000000000e+02 -5.591050631059083817e-06 -1.939666150211162044e-21 5.591050631059083817e-06
2.245500000000000114e+02 -5.555266300616837482e-06 -1.994259570013151889e-21 5.555266300616837482e-06
2.246624999999999943e+02 -5.518352314921201688e-06 -1.892873400788306541e-21 5.518352314921201688e-06
2.247750000000000057e+02 -5.479622932858244894e-06 -1.882638695968742747e-21 5.479622932858244894e-06
2.248874999999999886e+02 -5.438914529892318089e-06 -1.871665490687510345e-21 5.438914529892318089e-06
2.250000000000000000e+02 -5.394888542006020659e-06 -1.505940735278872691e-21 5.394888542006020659e-06
2.251125000000000114e+02 -5.349807899724838248e-06 -1.474550562162615194e-21 5.349807899724838248e-06
2.252249999999999943e+02 -5.302853545270891323e-06 -1.476590415542874565e-21 5.302853545270891323e-06
2.253375000000000057e+02 -5.253851553113549552e-06 -1.866403659420348458e-21 5.253851553113549552e-06
