# time RePsi4 ImPsi4 AbsPsi4
1.379250000000000114e+02 -8.174232157344270709e-06 6.594309733015089002e-07 8.200787801834073779e-06
1.380374999999999943e+02 -8.259658978712480855e-06 6.595940038773404820e-07 8.285953819239922328e-06
1.381500000000000057e+02 -8.343984255794908471e-06 6.600830112443943457e-07 8.370052738345606379e-06
1.382624999999999886e+02 -8.427732548683663710e-06 6.609828886069039515e-07 8.453613090931780808e-06
1.383750000000000000e+02 -8.510795075422882819e-06 6.622116399966591616e-07 8.536519025457006682e-06
1.384875000000000114e+02 -8.593093784643591988e-06 6.638178574231115715e-07 8.618695663469857858e-06
1.385999999999999943e+02 -8.674446195043534401e-06 6.657917531309424935e-07 8.699959508482923764e-06
1.387125000000000057e+02 -8.754900714869303635e-06 6.682533939004274075e-07 8.780367254601511811e-06
1.388249999999999886e+02 -8.834504041569818140e-06 6.711116373945155358e-07 8.859957815382633425e-06
1.389375000000000000e+02 -8.913211311622445241e-06 6.744080756725483096e-07 8.938689061499267147e-06
1.390500000000000114e+02 -8.991196740789367814e-06 6.781096872434949779e-07 9.016731757101063209e-06
1.391624999999999943e+02 -9.067929997848079356e-06 6.823688314802326711e-07 9.093568148314982468e-06
1.392750000000000057e+02 -9.143647069692397306e-06 6.870868548725152088e-07 9.169425831601069862e-06
1.393874999999999886e+02 -9.218350409091569884e-06 6.922978025251845605e-07 9.244309628748914701e-06
1.395000000000000000e+02 -9.292606704095662573e-06 6.979428837887908996e-07 9.318780157619078967e-06
1.396125000000000114e+02 -9.365236677294010734e-06 7.042098817629193157e-07 9.391675546956756990e-06
1.397249999999999943e+02 -9.436688604568520424e-06 7.109922494008193736e-07 9.463434989384214644e-06
1.398375000000000057e+02 -9.507023883068597086e-06 7.183156715628069745e-07 9.534121905936038388e-06
1.399499999999999886e+02 -9.577212500412890866e-06 7.260901685166154922e-07 9.604697091052972018e-06
1.400625000000000000e+02 -9.645397499332060995e-06 7.345468675791297539e-07 9.673326833142334170e-06
1.401750000000000114e+02 -9.712248577274833688e-06 7.435693256368055839e-07 9.740670806921103387e-06
1.402874999999999943e+02 -9.777893307561055547e-06 7.531739838029575973e-07 9.806858242267239747e-06
1.404000000000000057e+02 -9.843689710457016233e-06 7.632324502364944900e-07 9.873234064320126447e-06
1.405124999999999886e+02 -9.907120003133842442e-06 7.740299297614196848e-07 9.937310958637713177e-06
1.406250000000000000e+02 -9.969069179919133329e-06 7.854371139363339173e-07 9.999962588628128501e-06
1.407375000000000114e+02 -1.002973308707228170e-05 7.974604043688167055e-07 1.006138603247328651e-05
1.408499999999999943e+02 -1.009081777287273754e-05 8.099252908840355960e-07 1.012326934849300060e-05
1.409625000000000057e+02 -1.014920562362916075e-05 8.231823639913141958e-07 1.018253426191594586e-05
1.410749999999999886e+02 -1.020597604470933092e-05 8.370862494751835632e-07 1.024024708755805076e-05
1.411875000000000000e+02 -1.026139055269447739e-05 8.516326764945310568e-07 1.029667005835385187e-05
1.413000000000000114e+02 -1.031744200884579418e-05 8.665941732747130372e-07 1.035377202120317178e-05
1.414124999999999943e+02 -1.037051194261407303e-05 8.823965326574330194e-07 1.040798451155395315e-05
1.415250000000000057e+02 -1.042184058850265578e-05 8.988755657169762977e-07 1.046053242119178163e-05
1.416374999999999886e+02 -1.047174907511711869e-05 9.160158059774852812e-07 1.051173694728976739e-05
1.417500000000000000e+02 -1.052243984330563749e-05 9.335320854522676985e-07 1.056376932778044154e-05
1.418625000000000114e+02 -1.056992082464923927e-05 9.519319588574166549e-07 1.061269997190384011e-05
1.419749999999999943e+02 -1.061555007159398979e-05 9.710306988950129941e-07 1.065986885194727334e-05
1.420875000000000057e+02 -1.065970037220672163e-05 9.908011218011348207e-07 1.070564799011187893e-05
1.421999999999999886e+02 -1.070469671873848772e-05 1.010898794618966996e-06 1.075232292172871090e-05
1.423125000000000000e+02 -1.074631759726247615e-05 1.031914886798119782e-06 1.079574871117463280e-05
1.424250000000000114e+02 -1.078599026654210426e-05 1.053643912063190782e-06 1.083733138384947876e-05
1.425374999999999943e+02 -1.082413067816917107e-05 1.076046340938408230e-06 1.087748503404762036e-05
1.426500000000000057e+02 -1.086309614829364453e-05 1.098720891261241515e-06 1.091851846744630919e-05
1.427624999999999886e+02 -1.089858516885364459e-05 1.122338419371556044e-06 1.095622207744777694e-05
1.428750000000000000e+02 -1.093204389191129964e-05 1.146674308212359147e-06 1.099201735914702029e-05
1.429875000000000114e+02 -1.096392322139356160e-05 1.171675909300320511e-06 1.102635192804255251e-05
1.430999999999999943e+02 -1.099652568974216518e-05 1.196892007193177769e-06 1.106147041410147744e-05
1.432125000000000057e+02 -1.102561420013227245e-05 1.223062641380504875e-06 1.109324347136125339e-05
1.433249999999999886e+02 -1.105260527081315387e-05 1.249947796216761493e-06 1.112305950562496232e-05
1.434375000000000000e+02 -1.107797697661192115e-05 1.277480897122496740e-06 1.115139145294687737e-05
1.435500000000000114e+02 -1.110389860028731326e-05 1.305172324679808308e-06 1.118034162816917889e-05
1.436624999999999943e+02 -1.112632846107178043e-05 1.333813890133419792e-06 1.120599145623308004e-05
1.437750000000000057e+02 -1.114660951331721662e-05 1.363156117173016731e-06 1.122965263230168131e-05
1.438874999999999886e+02 -1.116523929166021281e-05 1.393117907302485314e-06 1.125181522882774195e-05
1.440000000000000000e+02 -1.118418832083197988e-05 1.423186991867477481e-06 1.127437490992982993e-05
1.441125000000000114e+02 -1.119972185124795054e-05 1.454182925412571946e-06 1.129373355121690080e-05
1.442249999999999943e+02 -1.121307198769524165e-05 1.485854813261877517e-06 1.131108959947401496e-05
1.443375000000000057e+02 -1.122474752051120543e-05 1.518106984307559408e-06 1.132694158698745301e-05
1.444499999999999886e+02 -1.123647054114378097e-05 1.550423545500644307e-06 1.134293098773129280e-05
1.445625000000000000e+02 -1.124490150938214058e-05 1.583622232445905181e-06 1.135586497501628896e-05
1.446750000000000114e+02 -1.125113229596142696e-05 1.617460512145507009e-06 1.136680062504732563e-05
1.447874999999999943e+02 -1.125567376358944206e-05 1.651829007129481572e-06 1.137623535890278991e-05
1.449000000000000057e+02 -1.125996709103965208e-05 1.686228982676386452e-06 1.138552708807606323e-05
1.450124999999999886e+02 -1.126113118446236405e-05 1.721443240729243158e-06 1.139194638263027896e-05
1.451250000000000000e+02 -1.126009679059061870e-05 1.757248462428580588e-06 1.139638986224044441e-05
1.452375000000000114e+02 -1.125736657314485086e-05 1.793523634879911837e-06 1.139934336666072576e-05
1.453499999999999943e+02 -1.125408537033357728e-05 1.829807791793970812e-06 1.140186976235328670e-05
1.454625000000000057e+02 -1.124786875090878573e-05 1.866814874573128139e-06 1.140173448268279153e-05
1.455749999999999886e+02 -1.123947393679137275e-05 1.904351796402829156e-06 1.139966359768020756e-05
1.456875000000000000e+02 -1.122938426746542280e-05 1.942289302104602606e-06 1.139612033805671639e-05
1.458000000000000114e+02 -1.121844838330389836e-05 1.980222523727586240e-06 1.139187716631161295e-05
1.459124999999999943e+02 -1.120479347716620122e-05 2.018765058945744616e-06 1.138520132580739467e-05
1.460250000000000057e+02 -1.118899870877593376e-05 2.057764143411210003e-06 1.137664649072380949e-05
1.461374999999999886e+02 -1.117151663674937460e-05 2.097086914061983723e-06 1.136664231381889050e-05
1.462500000000000000e+02 -1.115291286490496879e-05 2.136398691612789383e-06 1.135568865114254377e-05
1.463625000000000114e+02 -1.113182105769012976e-05 2.176186844664007914e-06 1.134254068731173198e-05
1.464749999999999943e+02 -1.110864458932653512e-05 2.216347063792055854e-06 1.132758486700291213e-05
1.465875000000000057e+02 -1.108379398018271967e-05 2.256748443119242332e-06 1.131120694402926245e-05
1.466999999999999886e+02 -1.105757484298086820e-05 2.297134899477432728e-06 1.129366150345053235e-05
1.468125000000000000e+02 -1.102910641568751978e-05 2.337849826864648259e-06 1.127416205939628531e-05
1.469250000000000114e+02 -1.099862389126997606e-05 2.378842706018306189e-06 1.125293828835789879e-05
1.470374999999999943e+02 -1.096648504520887898e-05 2.419990624346811704e-06 1.123032274107545294e-05
1.471500000000000057e+02 -1.093276530977871636e-05 2.461118169322222113e-06 1.120635801507648012e-05
1.472624999999999886e+02 -1.089703745928986871e-05 2.502416593536146352e-06 1.118067592754443633e-05
1.473750000000000000e+02 -1.085937987202252895e-05 2.543891235431657285e-06 1.115336334127934863e-05
1.474875000000000114e+02 -1.082008759016610745e-05 2.585433127804837840e-06 1.112469145267487042e-05
1.475999999999999943e+02 -1.077903995307231547e-05 2.626943561177475574e-06 1.109452724470678078e-05
1.477125000000000057e+02 -1.073622385490643043e-05 2.668463066641009135e-06 1.106287475300561476e-05
1.478249999999999886e+02 -1.069157471836478515e-05 2.710051655557080618e-06 1.102969400909040236e-05
1.479375000000000000e+02 -1.064531570801040768e-05 2.751619623692128172e-06 1.099518790547486515e-05
1.480500000000000114e+02 -1.059716704244859927e-05 2.793136146936880728e-06 1.095908567631826665e-05
1.481624999999999943e+02 -1.054748494432464892e-05 2.834500660196364672e-06 1.092171381438869019e-05
1.482750000000000057e+02 -1.049607753378645643e-05 2.875823884568969699e-06 1.088292270533583005e-05
1.483874999999999886e+02 -1.044308814583203845e-05 2.917039606501421562e-06 1.084284142130261013e-05
1.485000000000000000e+02 -1.038811753176931500e-05 2.958173069730076267e-06 1.080110058115973952e-05
1.486125000000000114e+02 -1.033184061485839003e-05 2.998997973907418938e-06 1.075829537326142574e-05
1.487249999999999943e+02 -1.027395579549713895e-05 3.039669846459201526e-06 1.071418501162372859e-05
1.488375000000000057e+02 -1.021452066337820814e-05 3.080148804809677906e-06 1.066882135206841208e-05
1.489499999999999886e+02 -1.015305943240260709e-05 3.120503454151317413e-06 1.062177751815908768e-05
1.490625000000000000e+02 -1.009050671158818189e-05 3.160399913811354919e-06 1.057385706881954102e-05
1.491750000000000114e+02 -1.002647151658729714e-05 3.200031668791779675e-06 1.052474863140239837e-05
1.492874999999999943e+02 -9.960923226649039813e-06 3.239386493547754060e-06 1.047442678058212189e-05
1.494000000000000057e+02 -9.893356335700506104e-06 3.278564671294391490e-06 1.042245104996924661e-05
1.495124999999999886e+02 -9.824894362431447489e-06 3.317142997628755080e-06 1.036976310721005519e-05
1.496250000000000000e+02 -9.755081134012068058e-06 3.355346030889741815e-06 1.031600479440397142e-05
1.497375000000000114e+02 -9.683800544499116493e-06 3.393189033171588439e-06 1.026107815000340639e-05
1.498499999999999943e+02 -9.610567793561011413e-06 3.430794606019737943e-06 1.020457568658914423e-05
1.499625000000000057e+02 -9.536610565422043047e-06 3.467666766200427685e-06 1.014749495579723191e-05
1.500749999999999886e+02 -9.461436270805312571e-06 3.504054840409445266e-06 1.008945868870611015e-05
1.501875000000000000e+02 -9.384852802145092745e-06 3.540000029266887787e-06 1.003030718996881771e-05
1.503000000000000114e+02 -9.306448240012185448e-06 3.575640657911365638e-06 9.969713383971211761e-06
1.504124999999999943e+02 -9.227456505007955589e-06 3.610422282500094524e-06 9.908637777706219240e-06
1.505250000000000057e+02 -9.147381660241477066e-06 3.644613452695031083e-06 9.846715110009414838e-06
1.506374999999999886e+02 -9.065972630052812639e-06 3.678278519871558476e-06 9.783741237308722763e-06
1.507500000000000000e+02 -8.982940702074843461e-06 3.711567273750446987e-06 9.719514148586245840e-06
1.508625000000000114e+02 -8.899419755880167668e-06 3.743879668997023634e-06 9.654859241194533337e-06
1.509749999999999943e+02 -8.814946247737175979e-06 3.775498441069377354e-06 9.589455971483107675e-06
1.510875000000000057e+02 -8.729234234095221420e-06 3.806507202163368063e-06 9.523078672037817545e-06
1.511999999999999886e+02 -8.642161841685565589e-06 3.837064216828822450e-06 9.455687341592584758e-06
1.513125000000000000e+02 -8.554657252110459831e-06 3.866536883289405980e-06 9.387878789743902842e-06
1.514250000000000114e+02 -8.466324732330682593e-06 3.895217054258754823e-06 9.319408263031642704e-06
1.515374999999999943e+02 -8.376872595932714576e-06 3.923202727746820715e-06 9.250054817755870668e-06
1.516500000000000057e+02 -8.286377712784131878e-06 3.950657625202423141e-06 9.179964666080998935e-06
1.517624999999999886e+02 -8.195468906547031030e-06 3.976931624265418130e-06 9.109428947099897851e-06
1.518750000000000000e+02 -8.103849551722776696e-06 4.002319991020193247e-06 9.038304203083525530e-06
1.519875000000000114e+02 -8.011253070566095067e-06 4.026929409971462717e-06 8.966400405600220166e-06
1.520999999999999943e+02 -7.917971241267274056e-06 4.050924934747591773e-06 8.894057645669685942e-06
1.522125000000000057e+02 -7.824263335651812472e-06 4.073657230826998633e-06 8.821211933736447197e-06
1.523249999999999886e+02 -7.729955206399725893e-06 4.095418219464311188e-06 8.747837326177623234e-06
1.524375000000000000e+02 -7.634833951200090531e-06 4.116316948011643258e-06 8.673797016237206543e-06
1.525500000000000114e+02 -7.539404781297154039e-06 4.136514097104573747e-06 8.599614719962241638e-06
1.526624999999999943e+02 -7.443519663996177489e-06 4.155382732200999748e-06 8.524857221054907259e-06
1.527750000000000057e+02 -7.347139401567912320e-06 4.173203604041674091e-06 8.449620447502841653e-06
1.528874999999999886e+02 -7.250127165023103265e-06 4.190081527586513065e-06 8.373835866365405420e-06
1.530000000000000000e+02 -7.153183255651125558e-06 4.206165799344406757e-06 8.298184224304869147e-06
1.531125000000000114e+02 -7.055751183072012105e-06 4.220875443230115632e-06 8.221886296020222332e-06
1.532249999999999943e+02 -6.957926928701996524e-06 4.234471603492005311e-06 8.145151742351799915e-06
1.533375000000000057e+02 -6.859663075714450838e-06 4.247048455178771667e-06 8.067985999799244423e-06
1.534499999999999886e+02 -6.761823165295574967e-06 4.258736553268763045e-06 7.991188243864323911e-06
1.535625000000000000e+02 -6.663476161525027496e-06 4.269023920621894627e-06 7.913689391810512579e-06
1.536750000000000114e+02 -6.564841770112098804e-06 4.278143873241638991e-06 7.835793671783574958e-06
1.537874999999999943e+02 -6.465964941425847715e-06 4.286174243347073859e-06 7.757576442941444030e-06
1.539000000000000057e+02 -6.367832415033934467e-06 4.293220493231078576e-06 7.679910928484536499e-06
1.540124999999999886e+02 -6.269200567164958912e-06 4.298859085609100715e-06 7.601517295202672681e-06
1.541250000000000000e+02 -6.170392093160191130e-06 4.303288527531627040e-06 7.522767491722652214e-06
1.542375000000000114e+02 -6.071537305624643946e-06 4.306565826193243687e-06 7.443794359661425334e-06
1.543499999999999943e+02 -5.973704162495439456e-06 4.308767329666532458e-06 7.365501837771612106e-06
1.544625000000000057e+02 -5.875415337329709849e-06 4.309571013230394641e-06 7.286488022648829347e-06
1.545749999999999886e+02 -5.777070257228629572e-06 4.309135762513750772e-06 7.207162532975833873e-06
1.546875000000000000e+02 -5.678869691616570760e-06 4.307494909323245461e-06 7.127697620424632660e-06
1.548000000000000114e+02 -5.581924925305196528e-06 4.304694896336846965e-06 7.048991702526817592e-06
1.549124999999999943e+02 -5.484607727875886855e-06 4.300520140660612381e-06 6.969605111403620257e-06
1.550250000000000057e+02 -5.387366871958671967e-06 4.295087853650191439e-06 6.889956566165795992e-06
1.551374999999999886e+02 -5.290453813932769262e-06 4.288406660169640700e-06 6.810237385021399458e-06
1.552500000000000000e+02 -5.194994175656510638e-06 4.280495762288701453e-06 6.731315507096409992e-06
1.553625000000000114e+02 -5.099283145484715224e-06 4.271242571065120130e-06 6.651781843889911329e-06
1.554749999999999943e+02 -5.003794508814214910e-06 4.260723410345761106e-06 6.572041042621972422e-06
1.555875000000000057e+02 -4.908809115017186768e-06 4.248922935569538143e-06 6.492284115785805756e-06
1.556999999999999886e+02 -4.815449677392718551e-06 4.235838694087730727e-06 6.413336498097733324e-06
1.558125000000000000e+02 -4.721991233027718861e-06 4.221450504934711201e-06 6.333864978858024310e-06
1.559250000000000114e+02 -4.628914471193003586e-06 4.205797017474912857e-06 6.254244777254954683e-06
1.560374999999999943e+02 -4.536509699330144037e-06 4.188841181954507680e-06 6.174650654065742755e-06
1.561500000000000057e+02 -4.445891737556184766e-06 4.170566234290164318e-06 6.095865488728536117e-06
1.562624999999999886e+02 -4.355349113001642614e-06 4.151029163395545496e-06 6.016652641750603300e-06
1.563750000000000000e+02 -4.265359183033718390e-06 4.130235754565336644e-06 5.937350953799174276e-06
1.564875000000000114e+02 -4.176205060274714032e-06 4.108130642182566603e-06 5.858107721671177290e-06
1.565999999999999943e+02 -4.088999166980247393e-06 4.084690349260552919e-06 5.779672087316671716e-06
1.567125000000000057e+02 -4.002054653006859184e-06 4.060032239077303445e-06 5.700903720288644969e-06
1.568249999999999886e+02 -3.915843073657704699e-06 4.034134605876358189e-06 5.622105388183524499e-06
1.569375000000000000e+02 -3.830627740831568294e-06 4.006927824451955441e-06 5.543390612179124154e-06
1.570500000000000114e+02 -3.747530970942716349e-06 3.978388053784757036e-06 5.465488073783724703e-06
1.571624999999999943e+02 -3.664884127236648267e-06 3.948677653812175134e-06 5.387339870454318049e-06
1.572750000000000057e+02 -3.583156583973337423e-06 3.917752370362694227e-06 5.309217902926379457e-06
1.573874999999999886e+02 -3.502583016436457810e-06 3.885532623396128270e-06 5.231199819783670935e-06
1.575000000000000000e+02 -3.424309882306163061e-06 3.851998169912024255e-06 5.154006991755563305e-06
1.576125000000000114e+02 -3.346671048862308849e-06 3.817344673309800202e-06 5.076645296269954280e-06
1.577249999999999943e+02 -3.270140620014557325e-06 3.781509083842151225e-06 4.999363022010894384e-06
1.578375000000000057e+02 -3.194918657057416045e-06 3.744406064351100734e-06 4.922202962085458439e-06
1.579499999999999886e+02 -3.122186831481109764e-06 3.706019992439021689e-06 4.845888442280917475e-06
1.580625000000000000e+02 -3.050266062137788720e-06 3.666572975688185981e-06 4.769473811216127027e-06
1.581750000000000114e+02 -2.979642134293438448e-06 3.625985344759057859e-06 4.693190489300878736e-06
1.582874999999999943e+02 -2.910476284203426258e-06 3.584169836005524541e-06 4.617049448970896081e-06
1.584000000000000057e+02 -2.843988857524554297e-06 3.541113666742420659e-06 4.541779235334294715e-06
1.585124999999999886e+02 -2.778481189380105195e-06 3.497063296621468279e-06 4.466476174829111955e-06
1.586250000000000000e+02 -2.714454810121463031e-06 3.451923054311822391e-06 4.391359435195553145e-06
1.587375000000000114e+02 -2.652028899284271127e-06 3.405607030534635271e-06 4.316412460489135871e-06
1.588499999999999943e+02 -2.592455333387358145e-06 3.358101444919174986e-06 4.242366081560714127e-06
1.589625000000000057e+02 -2.534023814157697200e-06 3.309678707965010021e-06 4.168362968921404244e-06
1.590749999999999886e+02 -2.477250792366283085e-06 3.260226563085359789e-06 4.094612158791935144e-06
1.591875000000000000e+02 -2.422210906022642713e-06 3.209663048861127312e-06 4.021074801651858655e-06
1.593000000000000114e+02 -2.370168752557259932e-06 3.157968686514451177e-06 3.948476432828825581e-06
1.594124999999999943e+02 -2.319426973642716837e-06 3.105445354257664814e-06 3.876020166916307876e-06
1.595250000000000057e+02 -2.270510476463158886e-06 3.051963012784124909e-06 3.803905368845459695e-06
1.596374999999999886e+02 -2.223447917568465234e-06 2.997445450411678979e-06 3.732077152248224636e-06
1.597500000000000000e+02 -2.179487072147931508e-06 2.941863244213646507e-06 3.661246132850835956e-06
1.598625000000000114e+02 -2.136982915431136807e-06 2.885551296523123621e-06 3.590696626799713480e-06
1.599749999999999943e+02 -2.096457232797949120e-06 2.828360600565296775e-06 3.520618783080741578e-06
1.600875000000000057e+02 -2.057892970436355310e-06 2.770221610584098677e-06 3.450949325840430704e-06
1.601999999999999886e+02 -2.022483411968135552e-06 2.711092383355041669e-06 3.382375062403930072e-06
1.603125000000000000e+02 -1.988685245676543703e-06 2.651342712386904600e-06 3.314285320381865194e-06
1.604250000000000114e+02 -1.957002006173085609e-06 2.590804030378214021e-06 3.246863467408119878e-06
1.605374999999999943e+02 -1.927373577113890923e-06 2.529413477125124080e-06 3.180047396505122620e-06
1.606500000000000057e+02 -1.900896649072560550e-06 2.467116507455081911e-06 3.114493848414642659e-06
1.607624999999999886e+02 -1.876182640685927973e-06 2.404316808731240566e-06 3.049721400055880369e-06
1.608750000000000000e+02 -1.853700237779816061e-06 2.340826641816378900e-06 2.985912580532506714e-06
1.609875000000000114e+02 -1.833351609179972481e-06 2.276589041753381062e-06 2.923018266777402804e-06
1.610999999999999943e+02 -1.816094386136429724e-06 2.211539597293175768e-06 2.861661442196109468e-06
1.612125000000000057e+02 -1.800745050714171295e-06 2.146111491160148467e-06 2.801513389252533935e-06
1.613249999999999886e+02 -1.787721464131678246e-06 2.080099371252069110e-06 2.742765288463517706e-06
1.614375000000000000e+02 -1.776895888549361001e-06 2.013450778822812288e-06 2.685394391422945395e-06
1.615500000000000114e+02 -1.769047841803236823e-06 1.946096789010391812e-06 2.629985357142744057e-06
1.616624999999999943e+02 -1.763241447136625157e-06 1.878492348995353156e-06 2.576383881748707552e-06
1.617750000000000057e+02 -1.759830065937659517e-06 1.810417203178491123e-06 2.524799459470549036e-06
1.618874999999999886e+02 -1.758665519771257971e-06 1.741821772906209407e-06 2.475246957174665406e-06
1.620000000000000000e+02 -1.760316612915658731e-06 1.672639937623600490e-06 2.428258416775351975e-06
1.621125000000000114e+02 -1.764126726615994907e-06 1.603337846502163937e-06 2.383869828154855817e-06
1.622249999999999943e+02 -1.770374438485290635e-06 1.533684039827680408e-06 2.342309199585798266e-06
1.623375000000000057e+02 -1.778901006962458839e-06 1.463630429001269708e-06 2.303628187288584684e-06
1.624499999999999886e+02 -1.790040555378064959e-06 1.393122042729401425e-06 2.268266786741972019e-06
1.625625000000000000e+02 -1.803435025426063144e-06 1.322623608702012575e-06 2.236450558637378003e-06
1.626750000000000114e+02 -1.819281773090064320e-06 1.251896914962247490e-06 2.208400338613839335e-06
1.627874999999999943e+02 -1.837420413546501860e-06 1.180894691552544690e-06 2.184176286075457018e-06
1.629000000000000057e+02 -1.857936486541093366e-06 1.109581459530439678e-06 2.164046904148420764e-06
1.630124999999999886e+02 -1.880777233918415543e-06 1.038406801779544626e-06 2.148397470117629135e-06
1.631250000000000000e+02 -1.906056311465627426e-06 9.671306371409281637e-07 2.137379781829745738e-06
1.632375000000000114e+02 -1.933618455015122218e-06 8.957069600598261508e-07 2.131002413859422262e-06
1.633499999999999943e+02 -1.963297781818202707e-06 8.241271854193038756e-07 2.129254282099584876e-06
1.634625000000000057e+02 -1.995341061521901425e-06 7.528117372302405258e-07 2.132630175043709023e-06
1.635749999999999886e+02 -2.029779743054576797e-06 6.815237323946061432e-07 2.141139977472696255e-06
1.636875000000000000e+02 -2.066467524752278726e-06 6.102202229750823909e-07 2.154682517537924678e-06
1.638000000000000114e+02 -2.104996180079796303e-06 5.389252535075722725e-07 2.172889630657465126e-06
1.639124999999999943e+02 -2.145893307827349211e-06 4.680165716367799742e-07 2.196337314691176433e-06
1.640250000000000057e+02 -2.189113759849086125e-06 3.972654953098604543e-07 2.224868294377083023e-06
1.641374999999999886e+02 -2.234520961115565436e-06 3.266352443609173751e-07 2.258268032923360905e-06
1.642500000000000000e+02 -2.281486163742383702e-06 2.561861338982075756e-07 2.295824568766012843e-06
1.643625000000000114e+02 -2.330784870479641883e-06 1.862408858850406520e-07 2.338213801180731733e-06
1.644749999999999943e+02 -2.382305509380489334e-06 1.165837496248753127e-07 2.385156454134870362e-06
1.645875000000000057e+02 -2.435919384660209937e-06 4.718824507174046208e-08 2.436376403398359738e-06
1.646999999999999886e+02 -2.490812474489577078e-06 -2.184762404779974747e-08 2.490908288506307743e-06
1.648125000000000000e+02 -2.547959195462706463e-06 -9.026675161368967086e-08 2.549557637746173848e-06
1.649250000000000114e+02 -2.607196898393365248e-06 -1.582676822512312255e-07 2.611996233963050981e-06
1.650374999999999943e+02 -2.668401295208109091e-06 -2.258619674092603008e-07 2.677943072694095838e-06
1.651500000000000057e+02 -2.730621937240805129e-06 -2.929145945297035239e-07 2.746287516599314243e-06
1.652624999999999886e+02 -2.794965357043433664e-06 -3.592424107633166445e-07 2.817957852197929530e-06
1.653750000000000000e+02 -2.861238917749174231e-06 -4.250230902741830455e-07 2.892634227085872428e-06
1.654875000000000114e+02 -2.929319007287418687e-06 -4.902487812582102758e-07 2.970059547211218735e-06
1.655999999999999943e+02 -2.998180357082867929e-06 -5.547499499288396951e-07 3.049070835606087580e-06
1.657125000000000057e+02 -3.068976384161268358e-06 -6.184230786624486358e-07 3.130664969421338992e-06
1.658249999999999886e+02 -3.141511487700354970e-06 -6.814220414883521493e-07 3.214565355686434127e-06
1.659375000000000000e+02 -3.215660267456184363e-06 -7.437159259357776809e-07 3.300543036257350462e-06
1.660500000000000114e+02 -3.290394697255223319e-06 -8.051046110919757346e-07 3.387460803983841448e-06
1.661624999999999943e+02 -3.366812908274674915e-06 -8.655668773906395662e-07 3.476296186828843340e-06
1.662750000000000057e+02 -3.444748772605133173e-06 -9.252307244730469500e-07 3.566839777712687242e-06
1.663874999999999886e+02 -3.524075356798897154e-06 -9.840399109942080521e-07 3.658885303863290445e-06
1.665000000000000000e+02 -3.603840407770524964e-06 -1.041768763046112053e-06 3.751392786731116143e-06
1.666125000000000114e+02 -3.684971880525073963e-06 -1.098477761938583502e-06 3.845214058246185053e-06
1.667249999999999943e+02 -3.767369537028704312e-06 -1.154267897756394089e-06 3.940229385241783184e-06
1.668375000000000057e+02 -3.850909038079581937e-06 -1.209057098083021309e-06 4.036250671847320197e-06
1.669499999999999886e+02 -3.934793365089213291e-06 -1.262600012438729854e-06 4.132403370601709939e-06
1.670625000000000000e+02 -4.019659744100083197e-06 -1.315034775004442847e-06 4.229300287022633761e-06
1.671750000000000114e+02 -4.105511848525281243e-06 -1.366435248166163637e-06 4.326935731648021012e-06
1.672874999999999943e+02 -4.192236549462748273e-06 -1.416694951503014885e-06 4.425140887278670425e-06
1.674000000000000057e+02 -4.279265889525191853e-06 -1.465555428426714752e-06 4.523269753955079022e-06
1.675124999999999886e+02 -4.366829518393074096e-06 -1.513224885241280438e-06 4.621585182166674663e-06
1.676250000000000000e+02 -4.455071508728351250e-06 -1.559751005329257502e-06 4.720220900181339735e-06
1.677375000000000114e+02 -4.543902947332207613e-06 -1.605006182933573738e-06 4.819035052998610799e-06
1.678499999999999943e+02 -4.633046357670414579e-06 -1.648726055926730863e-06 4.917663689173427712e-06
1.679625000000000057e+02 -4.722221374616086135e-06 -1.691177809029974881e-06 5.015920363466355990e-06
1.680749999999999886e+02 -4.811743853549709738e-06 -1.732384988420387845e-06 5.114101745201958660e-06
1.681875000000000000e+02 -4.901565548599977756e-06 -1.772203769466290116e-06 5.212106198815669298e-06
1.683000000000000114e+02 -4.991742475130537115e-06 -1.810371660725655843e-06 5.309890628627006893e-06
1.684124999999999943e+02 -5.081406902398667925e-06 -1.847200503271990427e-06 5.406740774906183946e-06
1.685250000000000057e+02 -5.171069200413542242e-06 -1.882692789544127174e-06 5.503134453678830228e-06
1.686374999999999886e+02 -5.260739921454785285e-06 -1.916694622614673576e-06 5.599026950957470609e-06
1.687500000000000000e+02 -5.350828849507546818e-06 -1.948953608646508224e-06 5.694715931930099945e-06
1.688625000000000114e+02 -5.439837740406853740e-06 -1.979809264817683065e-06 5.788910032727462955e-06
1.689749999999999943e+02 -5.528482553654646579e-06 -2.009247016438610228e-06 5.882277868235336422e-06
1.690875000000000057e+02 -5.616850066045901861e-06 -2.037109825704127380e-06 5.974849044655450594e-06
1.691999999999999886e+02 -5.705699364109549399e-06 -2.063163796038928323e-06 6.067260508902339769e-06
1.693125000000000000e+02 -5.792899110950952454e-06 -2.087757426505054918e-06 6.157630321932564967e-06
1.694250000000000114e+02 -5.879368200934806564e-06 -2.110863706845378944e-06 6.246816471695034777e-06
1.695374999999999943e+02 -5.965283674596141944e-06 -2.132329681756733191e-06 6.334937978394423033e-06
1.696500000000000057e+02 -6.051725293900691815e-06 -2.151948061289006639e-06 6.422947881722451654e-06
1.697624999999999886e+02 -6.135969206281288304e-06 -2.170057255700138203e-06 6.508399695274487457e-06
